ID	TIPO	CHEGADA	TEMPO_ESPERA	TEMPO_SERVICO	SAIDA	PASSO	SERVIDOR
2635	SIMPLES	16,14035	17539,26930	0,00306	17555,41271	AppServerResponse	AppServerResponse1
2636	REGULAR	2,71956	13,42078	0,00126	16,14161	AppServerRequest	AppServerRequest1
2636	REGULAR	16,14161	17552,69189	0,00412	17568,83761	AppServerResponse	AppServerResponse1
2637	REGULAR	2,72032	13,42129	0,00389	16,14550	AppServerRequest	AppServerRequest1
2637	REGULAR	16,14550	17566,11340	0,02009	17582,27899	AppServerResponse	AppServerResponse1
2638	REGULAR	2,72105	13,42444	0,01201	16,15750	AppServerRequest	AppServerRequest1
2638	REGULAR	16,15750	17579,54593	0,01249	17595,71592	AppServerResponse	AppServerResponse1
2639	REGULAR	2,72229	13,43521	0,01508	16,17258	AppServerRequest	AppServerRequest1
2639	REGULAR	16,17258	17592,97855	0,01923	17609,17036	AppServerResponse	AppServerResponse1
2640	REGULAR	2,72444	13,44815	0,01564	16,18822	AppServerRequest	AppServerRequest1
2640	REGULAR	16,18822	17606,43029	0,02025	17622,63876	AppServerResponse	AppServerResponse1
2641	SIMPLES	2,72549	13,46273	0,00140	16,18962	AppServerRequest	AppServerRequest1
2641	SIMPLES	16,18962	17619,91187	0,00682	17636,10831	AppServerResponse	AppServerResponse1
2642	REGULAR	2,72560	13,46402	0,00215	16,19177	AppServerRequest	AppServerRequest1
2642	REGULAR	16,19177	17633,38056	0,02199	17649,59432	AppServerResponse	AppServerResponse1
2643	REGULAR	2,72567	13,46610	0,00394	16,19571	AppServerRequest	AppServerRequest1
2643	REGULAR	16,19571	17646,86471	0,00961	17663,07003	AppServerResponse	AppServerResponse1
2644	SIMPLES	2,72581	13,46991	0,00385	16,19956	AppServerRequest	AppServerRequest1
2644	SIMPLES	16,19956	17660,34038	0,00475	17676,54469	AppServerResponse	AppServerResponse1
2645	SIMPLES	2,72800	13,47156	0,00238	16,20194	AppServerRequest	AppServerRequest1
2645	SIMPLES	16,20194	17673,81431	0,00564	17690,02188	AppServerResponse	AppServerResponse1
2646	SIMPLES	2,72844	13,47349	0,00041	16,20234	AppServerRequest	AppServerRequest1
2646	SIMPLES	16,20234	17687,29303	0,00145	17703,49683	AppServerResponse	AppServerResponse1
2647	SIMPLES	2,72845	13,47390	0,00076	16,20311	AppServerRequest	AppServerRequest1
2647	SIMPLES	16,20311	17700,76762	0,00251	17716,97324	AppServerResponse	AppServerResponse1
2648	SIMPLES	2,72995	13,47316	0,00116	16,20426	AppServerRequest	AppServerRequest1
2648	SIMPLES	16,20426	17714,24213	0,00520	17730,45160	AppServerResponse	AppServerResponse1
2649	REGULAR	2,73115	13,47311	0,00911	16,21337	AppServerRequest	AppServerRequest1
2649	REGULAR	16,21337	17727,71134	0,01254	17743,93725	AppServerResponse	AppServerResponse1
2650	REGULAR	2,73207	13,48130	0,00103	16,21439	AppServerRequest	AppServerRequest1
2650	REGULAR	16,21439	17741,20415	0,00573	17757,42428	AppServerResponse	AppServerResponse1
2651	REGULAR	2,73336	13,48103	0,00224	16,21664	AppServerRequest	AppServerRequest1
2651	REGULAR	16,21664	17754,68867	0,00925	17770,91457	AppServerResponse	AppServerResponse1
2652	REGULAR	2,73375	13,48289	0,01140	16,22803	AppServerRequest	AppServerRequest1
2652	REGULAR	16,22803	17768,16942	0,01498	17784,41244	AppServerResponse	AppServerResponse1
2653	SIMPLES	2,73394	13,49409	0,00066	16,22870	AppServerRequest	AppServerRequest1
2653	SIMPLES	16,22870	17781,67784	0,00246	17797,90900	AppServerResponse	AppServerResponse1
2654	SIMPLES	2,73619	13,49251	0,00570	16,23440	AppServerRequest	AppServerRequest1
2654	SIMPLES	16,23440	17795,16711	0,00576	17811,40727	AppServerResponse	AppServerResponse1
2655	REGULAR	2,73630	13,49809	0,00626	16,24065	AppServerRequest	AppServerRequest1
2655	REGULAR	16,24065	17808,66471	0,00909	17824,91445	AppServerResponse	AppServerResponse1
2656	SIMPLES	2,73786	13,50280	0,00155	16,24220	AppServerRequest	AppServerRequest1
2656	SIMPLES	16,24220	17822,17504	0,00327	17838,42052	AppServerResponse	AppServerResponse1
2657	REGULAR	2,73862	13,50358	0,01441	16,25661	AppServerRequest	AppServerRequest1
2657	REGULAR	16,25661	17835,66749	0,01686	17851,94096	AppServerResponse	AppServerResponse1
2658	COMPLEXA	2,74176	13,51485	0,00078	16,25739	AppServerRequest	AppServerRequest1
2658	COMPLEXA	16,25739	17849,19842	0,00343	17865,45923	AppServerResponse	AppServerResponse1
2659	REGULAR	2,74218	13,51521	0,02012	16,27750	AppServerRequest	AppServerRequest1
2659	REGULAR	16,27750	17862,69694	0,03800	17879,01244	AppServerResponse	AppServerResponse1
2660	REGULAR	2,74431	13,53320	0,00708	16,28458	AppServerRequest	AppServerRequest1
2660	REGULAR	16,28458	17876,26106	0,01946	17892,56510	AppServerResponse	AppServerResponse1
2661	REGULAR	2,74619	13,53839	0,00356	16,28814	AppServerRequest	AppServerRequest1
2661	REGULAR	16,28814	17889,81535	0,00985	17906,11334	AppServerResponse	AppServerResponse1
2662	COMPLEXA	2,74631	13,54183	0,00141	16,28955	AppServerRequest	AppServerRequest1
2662	COMPLEXA	16,28955	17903,36563	0,00315	17919,65832	AppServerResponse	AppServerResponse1
2663	REGULAR	2,74691	13,54264	0,00391	16,29346	AppServerRequest	AppServerRequest1
2663	REGULAR	16,29346	17916,90750	0,00571	17933,20667	AppServerResponse	AppServerResponse1
2664	REGULAR	2,74702	13,54643	0,00418	16,29764	AppServerRequest	AppServerRequest1
2664	REGULAR	16,29764	17930,45547	0,00626	17946,75937	AppServerResponse	AppServerResponse1
2665	SIMPLES	2,74715	13,55048	0,00339	16,30102	AppServerRequest	AppServerRequest1
2665	SIMPLES	16,30102	17944,00884	0,00377	17960,31363	AppServerResponse	AppServerResponse1
2666	SIMPLES	2,74770	13,55332	0,00136	16,30239	AppServerRequest	AppServerRequest1
2666	SIMPLES	16,30239	17957,56456	0,00307	17973,87002	AppServerResponse	AppServerResponse1
2667	SIMPLES	2,74863	13,55376	0,00560	16,30799	AppServerRequest	AppServerRequest1
2667	SIMPLES	16,30799	17971,11579	0,01104	17987,43482	AppServerResponse	AppServerResponse1
2668	REGULAR	2,75102	13,55696	0,01043	16,31842	AppServerRequest	AppServerRequest1
2668	REGULAR	16,31842	17984,67336	0,01872	18001,01050	AppServerResponse	AppServerResponse1
2669	SIMPLES	2,75223	13,56619	0,00158	16,32000	AppServerRequest	AppServerRequest1
2669	SIMPLES	16,32000	17998,25669	0,00526	18014,58195	AppServerResponse	AppServerResponse1
2670	REGULAR	2,75240	13,56760	0,00129	16,32129	AppServerRequest	AppServerRequest1
2670	REGULAR	16,32129	18011,82826	0,00208	18028,15163	AppServerResponse	AppServerResponse1
2671	REGULAR	2,75276	13,56853	0,00268	16,32397	AppServerRequest	AppServerRequest1
2671	REGULAR	16,32397	18025,39619	0,00518	18041,72534	AppServerResponse	AppServerResponse1
2672	REGULAR	2,75323	13,57074	0,01597	16,33994	AppServerRequest	AppServerRequest1
2672	REGULAR	16,33994	18038,95615	0,01831	18055,31440	AppServerResponse	AppServerResponse1
2673	SIMPLES	2,75357	13,58637	0,00071	16,34064	AppServerRequest	AppServerRequest1
2673	SIMPLES	16,34064	18052,56012	0,00155	18068,90232	AppServerResponse	AppServerResponse1
2674	REGULAR	2,75414	13,58650	0,00261	16,34326	AppServerRequest	AppServerRequest1
2674	REGULAR	16,34326	18066,14556	0,00661	18082,49543	AppServerResponse	AppServerResponse1
2675	REGULAR	2,75453	13,58873	0,00009	16,34335	AppServerRequest	AppServerRequest1
2675	REGULAR	16,34335	18079,74081	0,00520	18096,08935	AppServerResponse	AppServerResponse1
2676	SIMPLES	2,75578	13,58757	0,00213	16,34547	AppServerRequest	AppServerRequest1
2676	SIMPLES	16,34547	18093,33144	0,00633	18109,68325	AppServerResponse	AppServerResponse1
2677	REGULAR	2,75666	13,58881	0,00336	16,34883	AppServerRequest	AppServerRequest1
2677	REGULAR	16,34883	18106,92323	0,00971	18123,28177	AppServerResponse	AppServerResponse1
2678	REGULAR	2,75818	13,59065	0,00050	16,34933	AppServerRequest	AppServerRequest1
2678	REGULAR	16,34933	18120,52309	0,00422	18136,87664	AppServerResponse	AppServerResponse1
2679	SIMPLES	2,75984	13,58949	0,00069	16,35002	AppServerRequest	AppServerRequest1
2679	SIMPLES	16,35002	18134,11611	0,00536	18150,47149	AppServerResponse	AppServerResponse1
2680	REGULAR	2,76000	13,59002	0,00248	16,35249	AppServerRequest	AppServerRequest1
2680	REGULAR	16,35249	18147,70902	0,01606	18164,07757	AppServerResponse	AppServerResponse1
2681	REGULAR	2,76558	13,58691	0,00587	16,35836	AppServerRequest	AppServerRequest1
2681	REGULAR	16,35836	18161,30612	0,01006	18177,67454	AppServerResponse	AppServerResponse1
2682	SIMPLES	2,76751	13,59085	0,00068	16,35904	AppServerRequest	AppServerRequest1
2682	SIMPLES	16,35904	18174,90635	0,00430	18191,26969	AppServerResponse	AppServerResponse1
2683	REGULAR	2,76909	13,58995	0,03198	16,39102	AppServerRequest	AppServerRequest1
2683	REGULAR	16,39102	18188,46862	0,03261	18204,89225	AppServerResponse	AppServerResponse1
2684	REGULAR	2,76941	13,62162	0,00530	16,39632	AppServerRequest	AppServerRequest1
2684	REGULAR	16,39632	18202,11754	0,01701	18218,53087	AppServerResponse	AppServerResponse1
2685	SIMPLES	2,76963	13,62669	0,00189	16,39821	AppServerRequest	AppServerRequest1
2685	SIMPLES	16,39821	18215,75936	0,00473	18232,16229	AppServerResponse	AppServerResponse1
2686	REGULAR	2,77016	13,62805	0,00356	16,40177	AppServerRequest	AppServerRequest1
2686	REGULAR	16,40177	18229,38858	0,00412	18245,79447	AppServerResponse	AppServerResponse1
2687	COMPLEXA	2,77111	13,63066	0,00395	16,40572	AppServerRequest	AppServerRequest1
2687	COMPLEXA	16,40572	18243,01941	0,00584	18259,43097	AppServerResponse	AppServerResponse1
2688	REGULAR	2,77132	13,63440	0,00127	16,40699	AppServerRequest	AppServerRequest1
2688	REGULAR	16,40699	18256,65838	0,00170	18273,06707	AppServerResponse	AppServerResponse1
2689	REGULAR	2,77134	13,63565	0,02167	16,42866	AppServerRequest	AppServerRequest1
2689	REGULAR	16,42866	18270,27405	0,02522	18286,72794	AppServerResponse	AppServerResponse1
2690	COMPLEXA	2,77211	13,65655	0,00208	16,43074	AppServerRequest	AppServerRequest1
2690	COMPLEXA	16,43074	18283,95375	0,00779	18300,39228	AppServerResponse	AppServerResponse1
2691	SIMPLES	2,77330	13,65744	0,00316	16,43390	AppServerRequest	AppServerRequest1
2691	SIMPLES	16,43390	18297,61582	0,00365	18314,05337	AppServerResponse	AppServerResponse1
2692	SIMPLES	2,77499	13,65891	0,00290	16,43681	AppServerRequest	AppServerRequest1
2692	SIMPLES	16,43681	18311,27548	0,00353	18327,71581	AppServerResponse	AppServerResponse1
2693	REGULAR	2,77520	13,66161	0,00166	16,43846	AppServerRequest	AppServerRequest1
2693	REGULAR	16,43846	18324,93895	0,00476	18341,38218	AppServerResponse	AppServerResponse1
2694	REGULAR	2,77566	13,66280	0,00196	16,44043	AppServerRequest	AppServerRequest1
2694	REGULAR	16,44043	18338,60455	0,01469	18355,05967	AppServerResponse	AppServerResponse1
2695	REGULAR	2,77604	13,66439	0,00229	16,44272	AppServerRequest	AppServerRequest1
2695	REGULAR	16,44272	18352,28134	0,01072	18368,73478	AppServerResponse	AppServerResponse1
2696	SIMPLES	2,77637	13,66635	0,00346	16,44618	AppServerRequest	AppServerRequest1
2696	SIMPLES	16,44618	18365,95496	0,00604	18382,40718	AppServerResponse	AppServerResponse1
2697	REGULAR	2,77652	13,66966	0,02235	16,46853	AppServerRequest	AppServerRequest1
2697	REGULAR	16,46853	18379,60831	0,02549	18396,10233	AppServerResponse	AppServerResponse1
2698	REGULAR	2,77910	13,68943	0,00505	16,47358	AppServerRequest	AppServerRequest1
2698	REGULAR	16,47358	18393,31818	0,01343	18409,80519	AppServerResponse	AppServerResponse1
2699	REGULAR	2,78252	13,69106	0,00259	16,47617	AppServerRequest	AppServerRequest1
2699	REGULAR	16,47617	18407,02009	0,02691	18423,52316	AppServerResponse	AppServerResponse1
2700	REGULAR	2,78264	13,69353	0,01131	16,48748	AppServerRequest	AppServerRequest1
2700	REGULAR	16,48748	18420,72921	0,01637	18437,23306	AppServerResponse	AppServerResponse1
2701	REGULAR	2,78403	13,70345	0,00902	16,49649	AppServerRequest	AppServerRequest1
2701	REGULAR	16,49649	18434,44002	0,01028	18450,94679	AppServerResponse	AppServerResponse1
2702	REGULAR	2,78541	13,71108	0,04277	16,53926	AppServerRequest	AppServerRequest1
2702	REGULAR	16,53926	18448,11861	0,05350	18464,71137	AppServerResponse	AppServerResponse1
2703	COMPLEXA	2,78665	13,75261	0,00407	16,54333	AppServerRequest	AppServerRequest1
2703	COMPLEXA	16,54333	18461,92066	0,00865	18478,47263	AppServerResponse	AppServerResponse1
2704	SIMPLES	2,78879	13,75454	0,00042	16,54375	AppServerRequest	AppServerRequest1
2704	SIMPLES	16,54375	18475,68342	0,00115	18492,22833	AppServerResponse	AppServerResponse1
2705	REGULAR	2,78992	13,75384	0,01170	16,55545	AppServerRequest	AppServerRequest1
2705	REGULAR	16,55545	18489,42671	0,01546	18505,99762	AppServerResponse	AppServerResponse1
2706	REGULAR	2,79191	13,76354	0,01399	16,56944	AppServerRequest	AppServerRequest1
2706	REGULAR	16,56944	18503,19172	0,02836	18519,78952	AppServerResponse	AppServerResponse1
2707	COMPLEXA	2,79199	13,77745	0,00550	16,57494	AppServerRequest	AppServerRequest1
2707	COMPLEXA	16,57494	18516,99203	0,00738	18533,57434	AppServerResponse	AppServerResponse1
2708	REGULAR	2,79391	13,78103	0,00367	16,57861	AppServerRequest	AppServerRequest1
2708	REGULAR	16,57861	18530,77677	0,00625	18547,36163	AppServerResponse	AppServerResponse1
2709	REGULAR	2,79480	13,78381	0,01949	16,59810	AppServerRequest	AppServerRequest1
2709	REGULAR	16,59810	18544,54733	0,01952	18561,16495	AppServerResponse	AppServerResponse1
2710	REGULAR	2,79497	13,80313	0,00553	16,60363	AppServerRequest	AppServerRequest1
2710	REGULAR	16,60363	18558,36445	0,00588	18574,97396	AppServerResponse	AppServerResponse1
2711	REGULAR	2,79593	13,80770	0,00490	16,60853	AppServerRequest	AppServerRequest1
2711	REGULAR	16,60853	18572,17313	0,00685	18588,78851	AppServerResponse	AppServerResponse1
2712	REGULAR	2,79657	13,81195	0,00262	16,61114	AppServerRequest	AppServerRequest1
2712	REGULAR	16,61114	18585,98932	0,00386	18602,60432	AppServerResponse	AppServerResponse1
2713	SIMPLES	2,79706	13,81408	0,00097	16,61211	AppServerRequest	AppServerRequest1
2713	SIMPLES	16,61211	18599,80629	0,00168	18616,42007	AppServerResponse	AppServerResponse1
2714	COMPLEXA	2,79799	13,81412	0,00261	16,61472	AppServerRequest	AppServerRequest1
2714	COMPLEXA	16,61472	18613,61947	0,00647	18630,24066	AppServerResponse	AppServerResponse1
2715	SIMPLES	2,79955	13,81517	0,00172	16,61644	AppServerRequest	AppServerRequest1
2715	SIMPLES	16,61644	18627,43939	0,00208	18644,05791	AppServerResponse	AppServerResponse1
2716	REGULAR	2,80002	13,81642	0,01107	16,62751	AppServerRequest	AppServerRequest1
2716	REGULAR	16,62751	18641,24682	0,01252	18657,88684	AppServerResponse	AppServerResponse1
2717	REGULAR	2,80222	13,82529	0,00080	16,62831	AppServerRequest	AppServerRequest1
2717	REGULAR	16,62831	18655,08382	0,00907	18671,72121	AppServerResponse	AppServerResponse1
2718	REGULAR	2,80431	13,82400	0,01213	16,64044	AppServerRequest	AppServerRequest1
2718	REGULAR	16,64044	18668,90476	0,01701	18685,56221	AppServerResponse	AppServerResponse1
2719	SIMPLES	2,80452	13,83593	0,00007	16,64052	AppServerRequest	AppServerRequest1
2719	SIMPLES	16,64052	18682,75762	0,00579	18699,40393	AppServerResponse	AppServerResponse1
2720	REGULAR	2,80469	13,83583	0,00375	16,64427	AppServerRequest	AppServerRequest1
2720	REGULAR	16,64427	18696,59549	0,00717	18713,24693	AppServerResponse	AppServerResponse1
2721	COMPLEXA	2,80475	13,83952	0,00090	16,64517	AppServerRequest	AppServerRequest1
2721	COMPLEXA	16,64517	18710,44128	0,00248	18727,08892	AppServerResponse	AppServerResponse1
2722	REGULAR	2,80495	13,84022	0,00187	16,64704	AppServerRequest	AppServerRequest1
2722	REGULAR	16,64704	18724,28210	0,00227	18740,93141	AppServerResponse	AppServerResponse1
2723	REGULAR	2,80526	13,84178	0,00959	16,65663	AppServerRequest	AppServerRequest1
2723	REGULAR	16,65663	18738,11657	0,01205	18754,78524	AppServerResponse	AppServerResponse1
2724	REGULAR	2,80578	13,85084	0,00318	16,65981	AppServerRequest	AppServerRequest1
2724	REGULAR	16,65981	18751,97628	0,01509	18768,65118	AppServerResponse	AppServerResponse1
2725	COMPLEXA	2,80623	13,85357	0,00004	16,65985	AppServerRequest	AppServerRequest1
2725	COMPLEXA	16,65985	18765,84490	0,00020	18782,50495	AppServerResponse	AppServerResponse1
2726	REGULAR	2,80707	13,85278	0,00446	16,66431	AppServerRequest	AppServerRequest1
2726	REGULAR	16,66431	18779,69343	0,00729	18796,36502	AppServerResponse	AppServerResponse1
2727	REGULAR	2,81094	13,85337	0,00259	16,66689	AppServerRequest	AppServerRequest1
2727	REGULAR	16,66689	18793,55150	0,00299	18810,22138	AppServerResponse	AppServerResponse1
2728	REGULAR	2,81219	13,85471	0,01582	16,68271	AppServerRequest	AppServerRequest1
2728	REGULAR	16,68271	18807,39338	0,01954	18824,09563	AppServerResponse	AppServerResponse1
2729	SIMPLES	2,81308	13,86963	0,00249	16,68520	AppServerRequest	AppServerRequest1
2729	SIMPLES	16,68520	18821,28005	0,00295	18837,96820	AppServerResponse	AppServerResponse1
2730	REGULAR	2,81562	13,86958	0,02215	16,70735	AppServerRequest	AppServerRequest1
2730	REGULAR	16,70735	18835,13043	0,02227	18851,86005	AppServerResponse	AppServerResponse1
2731	SIMPLES	2,81626	13,89110	0,00087	16,70822	AppServerRequest	AppServerRequest1
2731	SIMPLES	16,70822	18849,04292	0,00175	18865,75289	AppServerResponse	AppServerResponse1
2732	REGULAR	2,81686	13,89136	0,00410	16,71232	AppServerRequest	AppServerRequest1
2732	REGULAR	16,71232	18862,93193	0,00585	18879,65009	AppServerResponse	AppServerResponse1
2733	REGULAR	2,81691	13,89540	0,00203	16,71434	AppServerRequest	AppServerRequest1
2733	REGULAR	16,71434	18876,83115	0,02413	18893,56963	AppServerResponse	AppServerResponse1
2734	REGULAR	2,81740	13,89694	0,00017	16,71451	AppServerRequest	AppServerRequest1
2734	REGULAR	16,71451	18890,75206	0,00683	18907,47340	AppServerResponse	AppServerResponse1
2735	REGULAR	2,81939	13,89513	0,00021	16,71473	AppServerRequest	AppServerRequest1
2735	REGULAR	16,71473	18904,65380	0,00145	18921,36997	AppServerResponse	AppServerResponse1
2736	REGULAR	2,81952	13,89520	0,02561	16,74034	AppServerRequest	AppServerRequest1
2736	REGULAR	16,74034	18918,52484	0,03205	18935,29723	AppServerResponse	AppServerResponse1
2737	SIMPLES	2,82106	13,91927	0,00613	16,74646	AppServerRequest	AppServerRequest1
2737	SIMPLES	16,74646	18932,47004	0,00687	18949,22337	AppServerResponse	AppServerResponse1
2738	REGULAR	2,82263	13,92383	0,00037	16,74683	AppServerRequest	AppServerRequest1
2738	REGULAR	16,74683	18946,40037	0,01481	18963,16202	AppServerResponse	AppServerResponse1
2739	COMPLEXA	2,82438	13,92245	0,00084	16,74767	AppServerRequest	AppServerRequest1
2739	COMPLEXA	16,74767	18960,33680	0,00087	18977,08534	AppServerResponse	AppServerResponse1
2740	REGULAR	2,82509	13,92259	0,02808	16,77575	AppServerRequest	AppServerRequest1
2740	REGULAR	16,77575	18974,23218	0,04653	18991,05446	AppServerResponse	AppServerResponse1
2741	SIMPLES	2,82644	13,94931	0,00008	16,77583	AppServerRequest	AppServerRequest1
2741	SIMPLES	16,77583	18988,22794	0,00028	19005,00405	AppServerResponse	AppServerResponse1
2742	REGULAR	2,82804	13,94778	0,00311	16,77894	AppServerRequest	AppServerRequest1
2742	REGULAR	16,77894	19002,17289	0,00650	19018,95833	AppServerResponse	AppServerResponse1
2743	COMPLEXA	2,82808	13,95085	0,00644	16,78538	AppServerRequest	AppServerRequest1
2743	COMPLEXA	16,78538	19016,12381	0,01097	19032,92015	AppServerResponse	AppServerResponse1
2744	SIMPLES	2,82842	13,95695	0,00008	16,78545	AppServerRequest	AppServerRequest1
2744	SIMPLES	16,78545	19030,09165	0,00916	19046,88627	AppServerResponse	AppServerResponse1
2745	COMPLEXA	2,82879	13,95667	0,00188	16,78733	AppServerRequest	AppServerRequest1
2745	COMPLEXA	16,78733	19044,05560	0,00252	19060,84546	AppServerResponse	AppServerResponse1
2746	REGULAR	2,83291	13,95442	0,00041	16,78774	AppServerRequest	AppServerRequest1
2746	REGULAR	16,78774	19058,01214	0,00042	19074,80030	AppServerResponse	AppServerResponse1
2747	COMPLEXA	2,83521	13,95253	0,00068	16,78842	AppServerRequest	AppServerRequest1
2747	COMPLEXA	16,78842	19071,96441	0,00316	19088,75599	AppServerResponse	AppServerResponse1
2748	REGULAR	2,83668	13,95174	0,00204	16,79046	AppServerRequest	AppServerRequest1
2748	REGULAR	16,79046	19085,91727	0,00269	19102,71042	AppServerResponse	AppServerResponse1
